,Mã khách hàng,Total Days
3055,CUZ03056,0.0
3056,CUZ03057,55.0
3057,CUZ03058,0.0
3058,CUZ03059,0.0
3059,CUZ03060,0.0
3060,CUZ03061,0.0
3061,CUZ03062,0.0
3062,CUZ03063,0.0
3063,CUZ03064,0.0
3064,CUZ03065,0.0
3065,CUZ03066,0.0
3066,CUZ03067,0.0
3067,CUZ03068,0.0
3068,CUZ03069,32.0
3069,CUZ03070,0.0
3070,CUZ03071,0.0
3071,CUZ03072,0.0
3072,CUZ03073,0.0
3073,CUZ03074,0.0
3074,CUZ03075,0.0
3075,CUZ03076,65.0
3076,CUZ03077,0.0
3077,CUZ03078,0.0
3078,CUZ03079,0.0
3079,CUZ03080,0.0
3080,CUZ03081,0.0
3081,CUZ03082,0.0
3082,CUZ03083,0.0
3083,CUZ03084,0.0
3084,CUZ03085,0.0
3085,CUZ03086,0.0
3086,CUZ03087,0.0
3087,CUZ03088,0.0
3088,CUZ03089,0.0
3089,CUZ03090,0.0
3090,CUZ03091,0.0
3091,CUZ03092,0.0
3092,CUZ03093,0.0
3093,CUZ03094,0.0
3094,CUZ03095,0.0
3095,CUZ03096,0.0
3096,CUZ03097,0.0
3097,CUZ03098,0.0
3098,CUZ03099,0.0
3099,CUZ03100,0.0
3100,CUZ03101,28.0
3101,CUZ03102,0.0
3102,CUZ03103,0.0
3103,CUZ03104,0.0
3104,CUZ03105,0.0
3105,CUZ03106,0.0
3106,CUZ03107,0.0
3107,CUZ03108,0.0
3108,CUZ03109,0.0
3109,CUZ03110,0.0
3110,CUZ03111,0.0
3111,CUZ03112,0.0
3112,CUZ03113,0.0
3113,CUZ03114,0.0
3114,CUZ03115,0.0
3115,CUZ03116,0.0
3116,CUZ03117,0.0
3117,CUZ03118,33.0
3118,CUZ03119,0.0
3119,CUZ03120,0.0
3120,CUZ03121,0.0
3121,CUZ03122,0.0
3122,CUZ03123,0.0
3123,CUZ03124,0.0
3124,CUZ03125,0.0
3125,CUZ03126,43.0
3126,CUZ03127,52.0
3127,CUZ03128,0.0
3128,CUZ03129,0.0
3129,CUZ03130,0.0
3130,CUZ03131,57.0
3131,CUZ03132,0.0
3132,CUZ03133,0.0
3133,CUZ03134,0.0
3134,CUZ03135,0.0
3135,CUZ03136,28.0
3136,CUZ03137,0.0
3137,CUZ03138,60.0
3138,CUZ03139,0.0
3139,CUZ03140,0.0
3140,CUZ03141,0.0
3141,CUZ03142,48.0
3142,CUZ03143,0.0
3143,CUZ03144,0.0
3144,CUZ03145,0.0
3145,CUZ03146,0.0
3146,CUZ03147,0.0
3147,CUZ03148,0.0
3148,CUZ03149,0.0
3149,CUZ03150,0.0
3150,CUZ03151,0.0
3151,CUZ03152,0.0
3152,CUZ03153,0.0
3153,CUZ03154,0.0
3154,CUZ03155,0.0
3155,CUZ03156,0.0
3156,CUZ03157,0.0
3157,CUZ03158,0.0
3158,CUZ03159,0.0
3159,CUZ03160,0.0
3160,CUZ03161,4.0
3161,CUZ03162,0.0
3162,CUZ03163,0.0
3163,CUZ03164,0.0
3164,CUZ03165,0.0
3165,CUZ03166,0.0
3166,CUZ03167,0.0
3167,CUZ03168,0.0
3168,CUZ03169,37.0
3169,CUZ03170,0.0
3170,CUZ03171,0.0
3171,CUZ03172,0.0
3172,CUZ03173,0.0
3173,CUZ03174,0.0
3174,CUZ03175,0.0
3175,CUZ03176,0.0
3176,CUZ03177,0.0
3177,CUZ03178,0.0
3178,CUZ03179,0.0
3179,CUZ03180,0.0
3180,CUZ03181,35.0
3181,CUZ03182,0.0
3182,CUZ03183,0.0
3183,CUZ03184,0.0
3184,CUZ03185,0.0
3185,CUZ03186,0.0
3186,CUZ03187,0.0
3187,CUZ03188,0.0
3188,CUZ03189,0.0
3189,CUZ03190,0.0
3190,CUZ03191,0.0
3191,CUZ03192,0.0
3192,CUZ03193,0.0
3193,CUZ03194,0.0
3194,CUZ03195,0.0
3195,CUZ03196,41.0
3196,CUZ03197,0.0
3197,CUZ03198,0.0
3198,CUZ03199,0.0
3199,CUZ03200,44.0
3200,CUZ03201,0.0
3201,CUZ03202,0.0
3202,CUZ03203,0.0
3203,CUZ03204,0.0
3204,CUZ03205,0.0
3205,CUZ03206,0.0
3206,CUZ03207,0.0
3207,CUZ03208,0.0
3208,CUZ03209,0.0
3209,CUZ03210,0.0
3210,CUZ03211,53.0
3211,CUZ03212,0.0
3212,CUZ03213,0.0
3213,CUZ03214,0.0
3214,CUZ03215,0.0
3215,CUZ03216,0.0
3216,CUZ03217,0.0
3217,CUZ03218,0.0
3218,CUZ03219,43.0
3219,CUZ03220,35.0
3220,CUZ03221,0.0
3221,CUZ03222,27.0
3222,CUZ03223,0.0
3223,CUZ03224,0.0
3224,CUZ03225,45.0
3225,CUZ03226,0.0
3226,CUZ03227,0.0
3227,CUZ03228,0.0
3228,CUZ03229,0.0
3229,CUZ03230,46.0
3230,CUZ03231,0.0
3231,CUZ03232,0.0
3232,CUZ03233,0.0
3233,CUZ03234,0.0
3234,CUZ03235,0.0
3235,CUZ03236,53.0
3236,CUZ03237,0.0
3237,CUZ03238,0.0
3238,CUZ03239,35.0
3239,CUZ03240,0.0
3240,CUZ03241,0.0
3241,CUZ03242,41.0
3242,CUZ03243,0.0
3243,CUZ03244,0.0
3244,CUZ03245,0.0
3245,CUZ03246,0.0
3246,CUZ03247,0.0
3247,CUZ03248,43.0
3248,CUZ03249,0.0
3249,CUZ03250,0.0
3250,CUZ03251,0.0
3251,CUZ03252,0.0
3252,CUZ03253,0.0
3253,CUZ03254,0.0
3254,CUZ03255,0.0
3255,CUZ03256,0.0
3256,CUZ03257,0.0
3257,CUZ03258,0.0
3258,CUZ03259,0.0
3259,CUZ03260,0.0
3260,CUZ03261,0.0
3261,CUZ03262,0.0
3262,CUZ03263,0.0
3263,CUZ03264,0.0
3264,CUZ03265,0.0
3265,CUZ03266,0.0
3266,CUZ03267,0.0
3267,CUZ03268,0.0
3268,CUZ03269,0.0
3269,CUZ03270,0.0
3270,CUZ03271,0.0
3271,CUZ03272,0.0
3272,CUZ03273,0.0
3273,CUZ03274,0.0
3274,CUZ03275,0.0
3275,CUZ03276,0.0
3276,CUZ03277,0.0
3277,CUZ03278,0.0
3278,CUZ03279,0.0
3279,CUZ03280,0.0
3280,CUZ03281,0.0
3281,CUZ03282,0.0
3282,CUZ03283,0.0
3283,CUZ03284,0.0
3284,CUZ03285,0.0
3285,CUZ03286,0.0
3286,CUZ03287,0.0
3287,CUZ03288,0.0
3288,CUZ03289,0.0
3289,CUZ03290,0.0
3290,CUZ03291,0.0
3291,CUZ03292,0.0
3292,CUZ03293,0.0
3293,CUZ03294,0.0
3294,CUZ03295,0.0
3295,CUZ03296,0.0
3296,CUZ03297,0.0
3297,CUZ03298,0.0
3298,CUZ03299,0.0
3299,CUZ03300,0.0
3300,CUZ03301,0.0
3301,CUZ03302,0.0
3302,CUZ03303,0.0
3303,CUZ03304,0.0
3304,CUZ03305,0.0
3305,CUZ03306,0.0
3306,CUZ03307,0.0
3307,CUZ03308,41.0
3308,CUZ03309,0.0
3309,CUZ03310,0.0
3310,CUZ03311,0.0
3311,CUZ03312,0.0
3312,CUZ03313,0.0
3313,CUZ03314,0.0
3314,CUZ03315,0.0
3315,CUZ03316,0.0
3316,CUZ03317,0.0
3317,CUZ03318,0.0
3318,CUZ03319,0.0
3319,CUZ03320,0.0
3320,CUZ03321,0.0
3321,CUZ03322,0.0
3322,CUZ03323,0.0
3323,CUZ03324,0.0
3324,CUZ03325,0.0
3325,CUZ03326,0.0
3326,CUZ03327,0.0
3327,CUZ03328,24.0
3328,CUZ03329,0.0
3329,CUZ03330,0.0
3330,CUZ03331,36.0
3331,CUZ03332,0.0
3332,CUZ03333,0.0
3333,CUZ03334,0.0
3334,CUZ03335,0.0
3335,CUZ03336,0.0
3336,CUZ03337,26.0
3337,CUZ03338,0.0
3338,CUZ03339,0.0
3339,CUZ03340,18.0
3340,CUZ03341,0.0
3341,CUZ03342,0.0
3342,CUZ03343,0.0
3343,CUZ03344,0.0
3344,CUZ03345,0.0
3345,CUZ03346,0.0
3346,CUZ03347,0.0
3347,CUZ03348,0.0
3348,CUZ03349,0.0
3349,CUZ03350,0.0
3350,CUZ03351,0.0
3351,CUZ03352,0.0
3352,CUZ03353,0.0
3353,CUZ03354,0.0
3354,CUZ03355,0.0
3355,CUZ03356,0.0
3356,CUZ03357,0.0
3357,CUZ03358,0.0
3358,CUZ03359,0.0
3359,CUZ03360,0.0
3360,CUZ03361,0.0
3361,CUZ03362,0.0
3362,CUZ03363,0.0
3363,CUZ03364,0.0
3364,CUZ03365,0.0
3365,CUZ03366,0.0
3366,CUZ03367,0.0
3367,CUZ03368,0.0
3368,CUZ03369,0.0
3369,CUZ03370,0.0
3370,CUZ03371,24.0
3371,CUZ03372,0.0
3372,CUZ03373,0.0
3373,CUZ03374,0.0
3374,CUZ03375,0.0
3375,CUZ03376,0.0
3376,CUZ03377,0.0
3377,CUZ03378,0.0
3378,CUZ03379,0.0
3379,CUZ03380,17.0
3380,CUZ03381,0.0
3381,CUZ03382,0.0
3382,CUZ03383,0.0
3383,CUZ03384,0.0
3384,CUZ03385,0.0
3385,CUZ03386,0.0
3386,CUZ03387,0.0
3387,CUZ03388,0.0
3388,CUZ03389,0.0
3389,CUZ03390,0.0
3390,CUZ03391,0.0
3391,CUZ03392,0.0
3392,CUZ03393,0.0
3393,CUZ03394,21.0
3394,CUZ03395,0.0
3395,CUZ03396,0.0
3396,CUZ03397,0.0
3397,CUZ03398,32.0
3398,CUZ03399,0.0
3399,CUZ03400,0.0
3400,CUZ03401,0.0
3401,CUZ03402,0.0
3402,CUZ03403,0.0
3403,CUZ03404,0.0
3404,CUZ03405,0.0
3405,CUZ03406,0.0
3406,CUZ03407,0.0
3407,CUZ03408,0.0
3408,CUZ03409,0.0
3409,CUZ03410,0.0
3410,CUZ03411,0.0
3411,CUZ03412,0.0
3412,CUZ03413,0.0
3413,CUZ03414,0.0
3414,CUZ03415,17.0
3415,CUZ03416,0.0
3416,CUZ03417,17.0
3417,CUZ03418,41.0
3418,CUZ03419,0.0
3419,CUZ03420,0.0
3420,CUZ03421,0.0
3421,CUZ03422,0.0
3422,CUZ03423,0.0
3423,CUZ03424,0.0
3424,CUZ03425,0.0
3425,CUZ03426,27.0
3426,CUZ03427,0.0
3427,CUZ03428,0.0
3428,CUZ03429,41.0
3429,CUZ03430,0.0
3430,CUZ03431,0.0
3431,CUZ03432,23.0
3432,CUZ03433,0.0
3433,CUZ03434,0.0
3434,CUZ03435,0.0
3435,CUZ03436,0.0
3436,CUZ03437,0.0
3437,CUZ03438,17.0
3438,CUZ03439,0.0
3439,CUZ03440,0.0
3440,CUZ03441,0.0
3441,CUZ03442,0.0
3442,CUZ03443,0.0
3443,CUZ03444,0.0
3444,CUZ03445,0.0
3445,CUZ03446,0.0
3446,CUZ03447,0.0
3447,CUZ03448,0.0
3448,CUZ03449,0.0
3449,CUZ03450,0.0
3450,CUZ03451,0.0
3451,CUZ03452,0.0
3452,CUZ03453,13.0
3453,CUZ03454,0.0
3454,CUZ03455,0.0
3455,CUZ03456,0.0
3456,CUZ03457,0.0
3457,CUZ03458,0.0
3458,CUZ03459,0.0
3459,CUZ03460,0.0
3460,CUZ03461,0.0
3461,CUZ03462,0.0
3462,CUZ03463,0.0
3463,CUZ03464,0.0
3464,CUZ03465,0.0
3465,CUZ03466,0.0
3466,CUZ03467,18.0
3467,CUZ03468,10.0
3468,CUZ03469,0.0
3469,CUZ03470,0.0
3470,CUZ03471,0.0
3471,CUZ03472,0.0
3472,CUZ03473,38.0
3473,CUZ03474,0.0
3474,CUZ03475,0.0
3475,CUZ03476,0.0
3476,CUZ03477,0.0
3477,CUZ03478,0.0
3478,CUZ03479,0.0
3479,CUZ03480,0.0
3480,CUZ03481,0.0
3481,CUZ03482,0.0
3482,CUZ03483,0.0
3483,CUZ03484,0.0
3484,CUZ03485,0.0
3485,CUZ03486,0.0
3486,CUZ03487,0.0
3487,CUZ03488,0.0
3488,CUZ03489,0.0
3489,CUZ03490,0.0
3490,CUZ03491,0.0
3491,CUZ03492,0.0
3492,CUZ03493,0.0
3493,CUZ03494,0.0
3494,CUZ03495,0.0
3495,CUZ03496,0.0
3496,CUZ03497,0.0
3497,CUZ03498,0.0
3498,CUZ03499,0.0
3499,CUZ03500,0.0
3500,CUZ03501,0.0
3501,CUZ03502,26.0
3502,CUZ03503,10.0
3503,CUZ03504,0.0
3504,CUZ03505,0.0
3505,CUZ03506,0.0
3506,CUZ03507,0.0
3507,CUZ03508,0.0
3508,CUZ03509,0.0
3509,CUZ03510,0.0
3510,CUZ03511,0.0
3511,CUZ03512,0.0
3512,CUZ03513,0.0
3513,CUZ03514,0.0
3514,CUZ03515,0.0
3515,CUZ03516,0.0
3516,CUZ03517,0.0
3517,CUZ03518,0.0
3518,CUZ03519,0.0
3519,CUZ03520,9.0
3520,CUZ03521,0.0
3521,CUZ03522,0.0
3522,CUZ03523,0.0
3523,CUZ03524,0.0
3524,CUZ03525,0.0
3525,CUZ03526,0.0
3526,CUZ03527,0.0
3527,CUZ03528,0.0
3528,CUZ03529,0.0
3529,CUZ03530,0.0
3530,CUZ03531,0.0
3531,CUZ03532,0.0
3532,CUZ03533,0.0
3533,CUZ03534,26.0
3534,CUZ03535,0.0
3535,CUZ03536,16.0
3536,CUZ03537,0.0
3537,CUZ03538,0.0
3538,CUZ03539,0.0
3539,CUZ03540,0.0
3540,CUZ03541,0.0
3541,CUZ03542,0.0
3542,CUZ03543,0.0
3543,CUZ03544,0.0
3544,CUZ03545,4.0
3545,CUZ03546,0.0
3546,CUZ03547,33.0
3547,CUZ03548,0.0
3548,CUZ03549,0.0
3549,CUZ03550,0.0
3550,CUZ03551,0.0
3551,CUZ03552,0.0
3552,CUZ03553,0.0
3553,CUZ03554,0.0
3554,CUZ03555,0.0
3555,CUZ03556,0.0
3556,CUZ03557,20.0
3557,CUZ03558,0.0
3558,CUZ03559,0.0
3559,CUZ03560,0.0
3560,CUZ03561,0.0
3561,CUZ03562,0.0
3562,CUZ03563,0.0
3563,CUZ03564,0.0
3564,CUZ03565,0.0
3565,CUZ03566,0.0
3566,CUZ03567,0.0
3567,CUZ03568,0.0
3568,CUZ03569,0.0
3569,CUZ03570,0.0
3570,CUZ03571,0.0
3571,CUZ03572,0.0
3572,CUZ03573,0.0
3573,CUZ03574,0.0
3574,CUZ03575,0.0
3575,CUZ03576,0.0
3576,CUZ03577,0.0
3577,CUZ03578,0.0
3578,CUZ03579,0.0
3579,CUZ03580,0.0
3580,CUZ03581,0.0
3581,CUZ03582,0.0
3582,CUZ03583,0.0
3583,CUZ03584,0.0
3584,CUZ03585,0.0
3585,CUZ03586,0.0
3586,CUZ03587,0.0
3587,CUZ03588,0.0
3588,CUZ03589,0.0
3589,CUZ03590,0.0
3590,CUZ03591,0.0
3591,CUZ03592,0.0
3592,CUZ03593,0.0
3593,CUZ03594,0.0
3594,CUZ03595,0.0
3595,CUZ03596,0.0
3596,CUZ03597,0.0
3597,CUZ03598,0.0
3598,CUZ03599,0.0
3599,CUZ03600,0.0
3600,CUZ03601,0.0
3601,CUZ03602,0.0
3602,CUZ03603,0.0
3603,CUZ03604,0.0
3604,CUZ03605,0.0
3605,CUZ03606,0.0
3606,CUZ03607,0.0
3607,CUZ03608,0.0
3608,CUZ03609,0.0
3609,CUZ03610,0.0
3610,CUZ03611,0.0
3611,CUZ03612,0.0
3612,CUZ03613,0.0
3613,CUZ03614,0.0
3614,CUZ03615,0.0
3615,CUZ03616,0.0
3616,CUZ03617,0.0
3617,CUZ03618,0.0
3618,CUZ03619,0.0
3619,CUZ03620,0.0
3620,CUZ03621,0.0
3621,CUZ03622,0.0
3622,CUZ03623,0.0
3623,CUZ03624,0.0
3624,CUZ03625,0.0
3625,CUZ03626,0.0
3626,CUZ03627,0.0
3627,CUZ03628,0.0
3628,CUZ03629,0.0
3629,CUZ03630,0.0
3630,CUZ03631,0.0
3631,CUZ03632,0.0
3632,CUZ03633,0.0
3633,CUZ03634,0.0
3634,CUZ03635,0.0
3635,CUZ03636,0.0
3636,CUZ03637,0.0
3637,CUZ03638,0.0
3638,CUZ03639,0.0
3639,CUZ03640,0.0
3640,CUZ03641,0.0
3641,CUZ03642,0.0
3642,CUZ03643,0.0
3643,CUZ03644,0.0
3644,CUZ03645,0.0
3645,CUZ03646,0.0
3646,CUZ03647,0.0
3647,CUZ03648,0.0
3648,CUZ03649,0.0
3649,CUZ03650,0.0
3650,CUZ03651,0.0
3651,CUZ03652,0.0
3652,CUZ03653,0.0
3653,CUZ03654,0.0
3654,CUZ03655,0.0
3655,CUZ03656,0.0
3656,CUZ03657,0.0
3657,CUZ03658,0.0
3658,CUZ03659,0.0
3659,CUZ03660,0.0
3660,CUZ03661,0.0
3661,CUZ03662,0.0
3662,CUZ03663,0.0
3663,CUZ03664,0.0
3664,CUZ03665,0.0
3665,CUZ03666,0.0
3666,CUZ03667,0.0
3667,CUZ03668,0.0
3668,CUZ03669,0.0
3669,CUZ03670,0.0
3670,CUZ03671,0.0
3671,CUZ03672,0.0
3672,CUZ03673,0.0
3673,CUZ03674,0.0
3674,CUZ03675,0.0
3675,CUZ03676,0.0
3676,CUZ03677,0.0
3677,CUZ03678,0.0
3678,CUZ03679,0.0
3679,CUZ03680,0.0
3680,CUZ03681,0.0
3681,CUZ03682,0.0
3682,CUZ03683,0.0
3683,CUZ03684,0.0
3684,CUZ03685,0.0
3685,CUZ03686,0.0
3686,CUZ03687,0.0
3687,CUZ03688,0.0
3688,CUZ03689,0.0
3689,CUZ03690,0.0
3690,CUZ03691,0.0
3691,CUZ03692,0.0
3692,CUZ03693,0.0
3693,CUZ03694,0.0
3694,CUZ03695,0.0
3695,CUZ03696,0.0
3696,CUZ03697,0.0
3697,CUZ03698,0.0
3698,CUZ03699,0.0
3699,CUZ03700,0.0
3700,CUZ03701,0.0
3701,CUZ03702,0.0
3702,CUZ03703,0.0
3703,CUZ03704,0.0
3704,CUZ03705,0.0
3705,CUZ03706,0.0
3706,CUZ03707,0.0
3707,CUZ03708,0.0
3708,CUZ03709,0.0
3709,CUZ03710,0.0
3710,CUZ03711,0.0
3711,CUZ03712,0.0
3712,CUZ03713,0.0
3713,CUZ03714,0.0
3714,CUZ03715,0.0
3715,CUZ03716,0.0
3716,CUZ03717,0.0
3717,CUZ03718,0.0
3718,CUZ03719,0.0
3719,CUZ03720,0.0
3720,CUZ03721,0.0
3721,CUZ03722,0.0
3722,CUZ03723,0.0
3723,CUZ03724,0.0
3724,CUZ03725,0.0
3725,CUZ03726,0.0
3726,CUZ03727,0.0
3727,CUZ03728,0.0
3728,CUZ03729,0.0
3729,CUZ03730,0.0
3730,CUZ03731,0.0
3731,CUZ03732,0.0
3732,CUZ03733,0.0
3733,CUZ03734,0.0
3734,CUZ03735,0.0
3735,CUZ03736,0.0
3736,CUZ03737,0.0
3737,CUZ03738,0.0
3738,CUZ03739,0.0
3739,CUZ03740,0.0
3740,CUZ03741,0.0
3741,CUZ03742,0.0
3742,CUZ03743,0.0
3743,CUZ03744,0.0
3744,CUZ03745,0.0
3745,CUZ03746,0.0
3746,CUZ03747,0.0
3747,CUZ03748,0.0
3748,CUZ03749,0.0
3749,CUZ03750,0.0
3750,CUZ03751,0.0
3751,CUZ03752,0.0
3752,CUZ03753,0.0
3753,CUZ03754,0.0
3754,CUZ03755,0.0
3755,CUZ03756,0.0
3756,CUZ03757,0.0
3757,CUZ03758,0.0
3758,CUZ03759,0.0
3759,CUZ03760,0.0
3760,CUZ03761,0.0
3761,CUZ03762,0.0
3762,CUZ03763,0.0
3763,CUZ03764,0.0
3764,CUZ03765,0.0
3765,CUZ03766,0.0
3766,CUZ03767,0.0
3767,CUZ03768,0.0
3768,CUZ03769,0.0
3769,CUZ03770,0.0
3770,CUZ03771,0.0
3771,CUZ03772,0.0
3772,CUZ03773,0.0
3773,CUZ03774,0.0
3774,CUZ03775,0.0
3775,CUZ03776,0.0
3776,CUZ03777,0.0
3777,CUZ03778,0.0
3778,CUZ03779,0.0
3779,CUZ03780,0.0
3780,CUZ03781,0.0
3781,CUZ03782,0.0
3782,CUZ03783,0.0
3783,CUZ03784,0.0
3784,CUZ03785,0.0
3785,CUZ03786,0.0
3786,CUZ03787,0.0
3787,CUZ03788,0.0
3788,CUZ03789,0.0
3789,CUZ03790,0.0
3790,CUZ03791,0.0
3791,CUZ03792,0.0
3792,CUZ03793,0.0
3793,CUZ03794,0.0
3794,CUZ03795,0.0
3795,CUZ03796,0.0
3796,CUZ03797,0.0
3797,CUZ03798,0.0
3798,CUZ03799,0.0
3799,CUZ03800,0.0
3800,CUZ03801,0.0
3801,CUZ03802,0.0
3802,CUZ03803,0.0
3803,CUZ03804,0.0
3804,CUZ03805,0.0
3805,CUZ03806,0.0
3806,CUZ03807,0.0
3807,CUZ03808,0.0
3808,CUZ03809,0.0
3809,CUZ03810,0.0
3810,CUZ03811,0.0
3811,CUZ03812,0.0
3812,CUZ03813,0.0
3813,CUZ03814,0.0
3814,CUZ03815,0.0
3815,CUZ03816,0.0
3816,CUZ03817,0.0
3817,CUZ03818,0.0
3818,CUZ03819,0.0
3819,CUZ03820,0.0
3820,CUZ03821,0.0
3821,CUZ03822,0.0
3822,CUZ03823,0.0
3823,CUZ03824,0.0
3824,CUZ03825,0.0
3825,CUZ03826,0.0
3826,CUZ03827,0.0
3827,CUZ03828,0.0
3828,CUZ03829,0.0
3829,CUZ03830,0.0
3830,CUZ03831,0.0
3831,CUZ03832,0.0
3832,CUZ03833,0.0
3833,CUZ03834,0.0
3834,CUZ03835,0.0
3835,CUZ03836,0.0
3836,CUZ03837,0.0
3837,CUZ03838,0.0
3838,CUZ03839,0.0
3839,CUZ03840,0.0
3840,CUZ03841,0.0
3841,CUZ03842,0.0
3842,CUZ03843,0.0
3843,CUZ03844,0.0
3844,CUZ03845,0.0
3845,CUZ03846,0.0
3846,CUZ03847,0.0
3847,CUZ03848,0.0
3848,CUZ03849,0.0
3849,CUZ03850,0.0
3850,CUZ03851,0.0
3851,CUZ03852,0.0
3852,CUZ03853,0.0
3853,CUZ03854,0.0
3854,CUZ03855,0.0
3855,CUZ03856,0.0
3856,CUZ03857,0.0
3857,CUZ03858,0.0
3858,CUZ03859,0.0
3859,CUZ03860,0.0
3860,CUZ03861,0.0
3861,CUZ03862,0.0
3862,CUZ03863,0.0
3863,CUZ03864,0.0
3864,CUZ03865,0.0
3865,CUZ03866,0.0
3866,CUZ03867,0.0
3867,CUZ03868,0.0
3868,CUZ03869,0.0
3869,CUZ03870,0.0
3870,CUZ03871,0.0
3871,CUZ03872,0.0
3872,CUZ03873,0.0
3873,CUZ03874,0.0
3874,CUZ03875,0.0
3875,CUZ03876,0.0
3876,CUZ03877,0.0
3877,CUZ03878,0.0
3878,CUZ03879,0.0
3879,CUZ03880,0.0
3880,CUZ03881,0.0
3881,CUZ03882,0.0
3882,CUZ03883,0.0
3883,CUZ03884,0.0
3884,CUZ03885,0.0
3885,CUZ03886,0.0
3886,CUZ03887,0.0
3887,CUZ03888,0.0
3888,CUZ03889,0.0
3889,CUZ03890,0.0
3890,CUZ03891,0.0
3891,CUZ03892,0.0
3892,CUZ03893,0.0
3893,CUZ03894,0.0
3894,CUZ03895,0.0
3895,CUZ03896,0.0
3896,CUZ03897,0.0
3897,CUZ03898,0.0
3898,CUZ03899,0.0
3899,CUZ03900,0.0
3900,CUZ03901,0.0
3901,CUZ03902,0.0
3902,CUZ03903,0.0
3903,CUZ03904,0.0
3904,CUZ03905,0.0
3905,CUZ03906,0.0
3906,CUZ03907,0.0
3907,CUZ03908,0.0
3908,CUZ03909,0.0
3909,CUZ03910,0.0
3910,CUZ03911,0.0
3911,CUZ03912,0.0
3912,CUZ03913,0.0
3913,CUZ03914,0.0
3914,CUZ03915,0.0
3915,CUZ03916,0.0
3916,CUZ03917,0.0
3917,CUZ03918,0.0
3918,CUZ03919,0.0
3919,CUZ03920,0.0
3920,CUZ03921,0.0
3921,CUZ03922,0.0
3922,CUZ03923,0.0
3923,CUZ03924,0.0
3924,CUZ03925,0.0
3925,CUZ03926,0.0
3926,CUZ03927,0.0
3927,CUZ03928,0.0
3928,CUZ03929,0.0
3929,CUZ03930,0.0
3930,CUZ03931,0.0
3931,CUZ03932,0.0
3932,CUZ03933,0.0
3933,CUZ03934,0.0
3934,CUZ03935,0.0
3935,CUZ03936,0.0
3936,CUZ03937,0.0
3937,CUZ03938,0.0
3938,CUZ03939,0.0
3939,CUZ03940,0.0
3940,CUZ03941,0.0
3941,CUZ03942,0.0
